custom_id,sec_code,sec_name,announcement_id,chunk_index,chunk_count,chunk_file,normalization_mode,tokenizer,max_tokens,chunk_chars,chunk_compact_chars,chunk_glm4_tokens,Text_len,Chunk_num,chunk_token_proxy,summary_compact_chars,summary_chars,summary_text,summary_token_proxy,sentence_count,sentence_count_reported,sentence_count_mismatch,n0,n1,n2,n3,n4,n5,high_score_count,high_score_share,summary_sentence_count,summary_high_score_gap,relevant_score,relevant_score_model
688105_1211530535_glm4_dewrap_join_chunk_0012,688105,诺唯赞,1211530535,12,18,results/glm4_dewrap_join_pilot50_20260705/chunks/688105_1211530535_glm4_dewrap_join_chunk_0012.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,4805,4207,3379,3379,18,3379,100,100,截至2021年6月30日，发行人及子公司无自有房屋及建筑物，共有43处租赁房产，并拥有102项注册商标，均为原始取得且无他项权属。该部分主要列示租赁房产、商标权属、注册号、有效期及核定类别等资产明细。,50,94,94,0,6,2,79,5,2,0,2,0.02127659574468085,2,0,1.946808510638298,
688105_1211530535_glm4_dewrap_join_chunk_0013,688105,诺唯赞,1211530535,13,18,results/glm4_dewrap_join_pilot50_20260705/chunks/688105_1211530535_glm4_dewrap_join_chunk_0013.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,5450,4832,3639,3639,18,3639,171,172,截至2021年6月30日，发行人及子公司拥有50项专利，其中32项为发明专利、16项为实用新型专利、2项为外观设计专利，覆盖PCR扩增、测序文库构建、Taq DNA聚合酶突变体、量子点免疫分析仪等技术。序号7和9专利受让自诺唯赞医疗，序号31为共有专利但不涉及主营业务，发行人使用相关专利不存在障碍。发行人及子公司另拥有21项计算机软件著作权。,86,74,74,0,3,1,43,6,18,3,21,0.28378378378378377,3,-18,2.5945945945945947,
688105_1211530535_glm4_dewrap_join_chunk_0014,688105,诺唯赞,1211530535,14,18,results/glm4_dewrap_join_pilot50_20260705/chunks/688105_1211530535_glm4_dewrap_join_chunk_0014.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6371,5959,3888,3888,18,3888,309,311,发行人及子公司拥有9项域名，主要固定资产和无形资产不存在重大瑕疵、纠纷或对持续经营有重大不利影响的情形。公司形成蛋白质定向改造与进化、单B细胞高性能抗体发现、规模化多系统重组蛋白制备、量子点修饰偶联与多指标联检四大自主研发核心技术平台，并应用于自产产品实现产业化。蛋白质平台已实现超过200个酶的定制开发，Taq DNA聚合酶扩增速度15sec/kb、可检测10 copies并兼容20%血液。单B细胞平台可将筛选周期由2-3个月缩短至2周以内，已制取超过60株亲和力达pM级的兔单克隆抗体；重组蛋白平台单批次产能达百亿活性单位，蛋白表达量2-8g/L；量子点平台已开发pg级灵敏度诊断产品并可10分钟内输出多个检测结果。,155,58,58,0,4,8,16,9,15,6,21,0.3620689655172414,4,-17,2.706896551724138,
688105_1211530535_glm4_dewrap_join_chunk_0015,688105,诺唯赞,1211530535,15,18,results/glm4_dewrap_join_pilot50_20260705/chunks/688105_1211530535_glm4_dewrap_join_chunk_0015.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,5726,5172,3527,3527,18,3527,315,315,"发行人四大核心技术平台分别应用于生物试剂、体外诊断产品和生物医药产品，相关专利覆盖突变型Taq酶、单细胞扩增、单克隆抗体、重组蛋白及量子点偶联等方向；核心技术收入占主营业务收入比例为100%。报告期研发投入分别为5,300.45万元、6,229.66万元、12,553.34万元和8,451.73万元，占营业收入比例为31.03%、23.21%、8.02%和10.24%。截至2021年6月30日，公司研发人员436名，其中博士16名、硕士195名，核心技术人员6人且2018年以来未变动。公司在生物试剂、POCT诊断试剂、POCT诊断仪器和新冠中和抗体药物方面推进研发项目，并持有医疗器械生产、经营许可备案及多项医疗器械注册证。",158,83,83,0,3,11,23,16,24,6,30,0.3614457831325301,4,-26,2.783132530120482,
688105_1211530535_glm4_dewrap_join_chunk_0016,688105,诺唯赞,1211530535,16,18,results/glm4_dewrap_join_pilot50_20260705/chunks/688105_1211530535_glm4_dewrap_join_chunk_0016.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,5248,4697,3914,3914,18,3914,205,205,诺唯赞医疗持有多项体外诊断试剂及相关仪器医疗器械注册证，2017年至2021年覆盖量子点荧光免疫、胶乳增强免疫比浊等检测平台。注册产品包括N末端脑钠肽前体、脂蛋白相关磷脂酶A2、肌红蛋白、血清淀粉样蛋白A、全量程C反应蛋白、心肌肌钙蛋白I、高敏心肌肌钙蛋白T、D-二聚体、白介素6、25-羟基维生素D等检测试剂盒，并包括干式荧光免疫分析仪、全自动特定蛋白分析仪、全自动量子点荧光免疫分析仪及多项校准品、质控品。,103,55,55,0,5,0,0,0,50,0,50,0.9090909090909091,2,-48,3.6363636363636362,
688105_1211530535_glm4_dewrap_join_chunk_0017,688105,诺唯赞,1211530535,17,18,results/glm4_dewrap_join_pilot50_20260705/chunks/688105_1211530535_glm4_dewrap_join_chunk_0017.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,5433,4832,3682,3682,18,3682,214,214,诺唯赞医疗继续持有胃蛋白酶原、胃泌素17、降钙素原/白介素6、高敏心肌肌钙蛋白T/肌红蛋白/肌酸激酶同工酶等联合检测试剂盒注册证，并取得全自动荧光免疫分析仪及多项复合质控品注册证。发行人还持有20项第一类医疗器械或体外诊断试剂备案，覆盖核酸提取纯化试剂盒、全自动核酸提取仪、样本稀释液等；其新冠抗体、抗原、核酸及中和抗体检测试剂盒取得俄罗斯、菲律宾、欧盟、英国、沙特阿拉伯等境外准入证书，并具备对外贸易经营和海关进出口备案资质。,107,69,69,0,9,0,0,24,36,0,36,0.5217391304347826,2,-34,3.130434782608696,
688105_1211530535_glm4_dewrap_join_chunk_0018,688105,诺唯赞,1211530535,18,18,results/glm4_dewrap_join_pilot50_20260705/chunks/688105_1211530535_glm4_dewrap_join_chunk_0018.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,1568,1405,999,999,18,999,120,120,发行人持有多项医疗器械产品出口销售证明，涉及已准许在中国生产和销售的备案或注册产品，证书由江苏省药品监督管理局核发。发行人另持有实验动物使用许可证、互联网药品信息服务资格证书及两项BSL-2生物安全实验室备案证书，并在香港、美国设有子公司。,60,24,24,0,7,0,0,15,2,0,2,0.08333333333333333,2,0,2.2083333333333335,
688206_1211981251_glm4_dewrap_join_chunk_0001,688206,概伦电子,1211981251,1,9,results/glm4_dewrap_join_pilot50_20260705/chunks/688206_1211981251_glm4_dewrap_join_chunk_0001.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,7357,7027,3992,3992,9,3992,218,218,概伦电子主营EDA产品及解决方案，覆盖制造类EDA工具、设计类EDA工具、半导体器件特性测试仪器和半导体工程服务，客户包括台积电、三星电子、SK海力士、美光科技、联电、中芯国际等。公司围绕DTCO方法学，在器件建模和电路仿真验证环节自主研发核心技术，可支撑7nm/5nm/3nm先进工艺节点下的大规模复杂集成电路设计和制造。其器件建模及验证EDA工具被全球前十大晶圆代工厂中的九家使用，相关收入占制造类EDA工具累计收入比例超过50%。,109,63,63,0,8,34,7,6,6,2,8,0.12698412698412698,3,-5,1.5873015873015872,
688206_1211981251_glm4_dewrap_join_chunk_0002,688206,概伦电子,1211981251,2,9,results/glm4_dewrap_join_pilot50_20260705/chunks/688206_1211981251_glm4_dewrap_join_chunk_0002.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,7137,6748,3962,3962,9,3962,290,291,"公司电路仿真及验证EDA工具分为SPICE、GigaSPICE、FastSPICE等类型，满足不同精度、速度和容量需求，并用于晶体管级仿真、良率可靠性分析和电路优化。该类工具在全球存储器芯片领域取得竞争优势，三星电子、SK海力士、美光科技三家客户贡献公司设计类EDA工具收入超过40%，三者2020年DRAM和NAND Flash合计收入约946亿美元、占全球存储器市场73%。公司半导体工程服务基于自有EDA工具和测试设备，覆盖器件建模、测试、PDK生成和验证，客户包括全球前五大晶圆厂中的四家。报告期内主营收入以EDA工具授权为主，2020年主营业务收入13,698.55万元。",145,66,66,0,7,30,11,8,7,3,10,0.15151515151515152,4,-6,1.803030303030303,
688206_1211981251_glm4_dewrap_join_chunk_0003,688206,概伦电子,1211981251,3,9,results/glm4_dewrap_join_pilot50_20260705/chunks/688206_1211981251_glm4_dewrap_join_chunk_0003.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,7369,6948,3985,3985,9,3985,159,159,公司自成立起围绕集成电路工艺与设计协同优化布局，经过研发积累和全球市场验证，主要产品及服务已取得较高市场地位。其所属行业为集成电路设计行业，归入软件和信息技术服务业及集成电路设计类别。中国EDA市场2020年规模约93.1亿元、同比增长27.7%，占全球市场份额9.4%，国产EDA工具需求提升为公司发展提供市场基础。,80,74,74,0,8,54,7,3,2,0,2,0.02702702702702703,3,1,1.1486486486486487,
688206_1211981251_glm4_dewrap_join_chunk_0004,688206,概伦电子,1211981251,4,9,results/glm4_dewrap_join_pilot50_20260705/chunks/688206_1211981251_glm4_dewrap_join_chunk_0004.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,7033,6632,3978,3978,9,3978,317,317,"公司较早探索DFY和DTCO方法学，聚焦EDA流程创新，已拥有具备国际竞争力的器件建模及验证EDA工具和电路仿真及验证EDA工具。器件建模及验证工具被台积电、三星电子、联电、格芯、中芯国际等晶圆厂采用，支持7nm/5nm/3nm及FinFET、FD-SOI等工艺路线。电路仿真及验证工具已进入三星电子、SK海力士、美光科技、长鑫存储等客户，在大规模及超大规模存储器电路仿真市场具备份额。截至招股说明书签署日，公司拥有发明专利24项、软件著作权61项。报告期内境外主营业务收入分别为4,133.74万元、4,629.78万元、7,295.05万元和5,635.03万元，占比分别为80.79%、71.55%、53.25%、69.79%。",159,68,68,0,6,28,9,8,11,6,17,0.25,5,-12,2.1176470588235294,
688206_1211981251_glm4_dewrap_join_chunk_0005,688206,概伦电子,1211981251,5,9,results/glm4_dewrap_join_pilot50_20260705/chunks/688206_1211981251_glm4_dewrap_join_chunk_0005.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,7465,7078,3990,3990,9,3990,260,260,公司是国内少数进入国际主流市场的EDA公司，主要产品获得国际领先集成电路设计和制造公司的长期认可和量产使用，在部分细分关键工具上具有领先优势。公司围绕DTCO，先后推出器件建模及验证EDA工具和电路仿真及验证EDA工具，覆盖设计与制造两大关键环节，并在发展初期布局存储器芯片领域，获全球领先存储厂商量产采用。公司掌握自主可控EDA核心技术，可支持7nm/5nm/3nm及FinFET、FD-SOI等工艺路线。公司董事长拥有近30年行业经验，核心管理团队多有超20年EDA研发、管理及市场经验，并已完成对博达微的收购整合。,130,57,57,0,5,28,9,7,6,2,8,0.14035087719298245,4,-4,1.7719298245614035,
688206_1211981251_glm4_dewrap_join_chunk_0006,688206,概伦电子,1211981251,6,9,results/glm4_dewrap_join_pilot50_20260705/chunks/688206_1211981251_glm4_dewrap_join_chunk_0006.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6569,5863,3892,3892,9,3892,342,342,"报告期内，公司主要收入来自EDA工具授权，2018年至2021年1-6月主营业务收入分别为5,116.65万元、6,470.35万元、13,698.55万元和8,074.62万元，其中EDA工具授权收入占比为84.69%、85.70%、69.22%和66.89%。EDA工具不存在产能限制，服务量以授权并产生收入的客户家数衡量，器件建模及验证EDA工具授权客户由53家增至67家，电路仿真及验证EDA工具由23家增至29家。销售模式由经销转向直销，直销占比由2018年20.29%升至2021年1-6月88.75%；前五大客户收入占比由98.10%降至51.73%，ProPlus收入占比由80.93%降至5.37%。截至签署日，公司拥有专利26项、注册商标49项、软件著作权61项。",171,68,68,0,7,6,12,19,20,4,24,0.35294117647058826,3,-21,2.75,
688206_1211981251_glm4_dewrap_join_chunk_0007,688206,概伦电子,1211981251,7,9,results/glm4_dewrap_join_pilot50_20260705/chunks/688206_1211981251_glm4_dewrap_join_chunk_0007.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,7482,6928,3982,3982,9,3982,370,370,发行人无特许经营权，核心技术覆盖制造类EDA和设计类EDA。制造类EDA包括高效全面建模及验证、一站式基带及射频模型提取、目标驱动模型提取、模型工艺及电路验证评估、PDK自动化验证等技术，主要用于BSIMProPlus、MeQLab、SDEP、ME-Pro和PQLab，并以18项软件著作权及技术秘密保护。BSIMProPlus支持DC、AC、Transient、Corner、Noise、Statistical、Stress、Subcircuit、RF等提取流程，兼容多类CMOS、BJT、HEMT、TFT及无源器件模型，并内嵌商业级SPICE仿真引擎。设计类EDA技术用于NanoSpice系列，已取得6项中国专利、9项美国专利和11项软件著作权；高精度快速并行仿真技术支持SPICE精度和百万级晶体管仿真，16核相对单核平均提速8倍。,185,72,72,0,8,10,13,17,20,4,24,0.3333333333333333,3,-21,2.5972222222222223,
688206_1211981251_glm4_dewrap_join_chunk_0008,688206,概伦电子,1211981251,8,9,results/glm4_dewrap_join_pilot50_20260705/chunks/688206_1211981251_glm4_dewrap_join_chunk_0008.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6423,5883,3849,3849,9,3849,338,339,分块并行仿真技术满足SPICE精度的DC、AC、Transient仿真，支持超过千万级晶体管和十亿个元器件仿真，较高精度快速并行仿真技术提速5倍以上。自适应双引擎求解器仿真技术用于NanoSpice Pro，支持DC、Transient仿真，采用GigaSPICE和FastSPICE双引擎，较高精度快速并行仿真技术提速10倍以上。半导体器件特性测试技术包括低频噪声滤波放大和直流IV测试精度速度提升，已获5项中国专利、4项美国专利和6项软件著作权；9812DX输入电压噪声密度0.65nV/√Hz@5KHz、测试带宽0.03Hz-10MHz，FS-Pro直流IV无需额外硬件可达30fA精度和0.1fA分辨率。核心技术产品和服务收入占营业收入比例为98.49%至99.64%。,169,70,70,0,5,12,10,16,21,6,27,0.38571428571428573,3,-24,2.7714285714285714,
688206_1211981251_glm4_dewrap_join_chunk_0009,688206,概伦电子,1211981251,9,9,results/glm4_dewrap_join_pilot50_20260705/chunks/688206_1211981251_glm4_dewrap_join_chunk_0009.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,3448,3238,1918,1918,9,1918,356,358,"公司在研项目覆盖器件建模验证EDA、电路仿真验证EDA、半导体器件特性测试、DTCO方法学和基础技术研发，预算较高的项目包括DTCO关键技术8,000万元、NanoSpice功能增强与性能提升4,600万元、BSIMProPlus和ME-Pro功能增强3,300万元、NanoSpice Giga和NanoSpice Pro性能提升3,100万元。报告期末，公司研发人员122人，占员工总数56.48%；扣除股份支付后，2018年至2021年1-6月研发投入分别为1,913.51万元、3,572.56万元、4,963.73万元和3,091.48万元，占营业收入比例为36.83%、54.55%、36.10%和37.74%。截至报告期末，公司核心技术人员4人，核心技术包括24项发明专利、61项软件著作权及技术秘密。",178,55,55,0,4,9,12,15,12,3,15,0.2727272727272727,3,-12,2.5636363636363635,
688349_1213733236_glm4_dewrap_join_chunk_0001,688349,三一重能,1213733236,1,35,results/glm4_dewrap_join_pilot50_20260705/chunks/688349_1213733236_glm4_dewrap_join_chunk_0001.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6562,6138,3998,3998,35,3998,286,286,公司主营风电机组研发、制造与销售，并开展风电场设计、建设、运营管理及光伏电站运营管理，风机产品及运维服务为核心业务。公司具备2.XMW至6.XMW全系列机组研发生产能力，形成数字化设计、智能制造、整机系统、核心部件、风电场设计及运营管理等核心技术体系，截至2021年末取得专利494项、发明专利150项、软件著作权123项，承担国家级科研项目1项、省级6项并参与7项标准制定。报告期内主营收入由2019年13.49亿元增至2021年100.38亿元，2021年风机及配件收入占88.28%，在运营风电场497.90MW，已转让风电场660.00MW，光伏运营收入占比较低。,143,86,86,0,5,6,14,28,25,8,33,0.38372093023255816,3,-30,3.0,
