custom_id,sec_code,sec_name,announcement_id,chunk_index,chunk_count,chunk_file,normalization_mode,tokenizer,max_tokens,chunk_chars,chunk_compact_chars,chunk_glm4_tokens,Text_len,Chunk_num,chunk_token_proxy,summary_compact_chars,summary_chars,summary_text,summary_token_proxy,sentence_count,sentence_count_reported,sentence_count_mismatch,n0,n1,n2,n3,n4,n5,high_score_count,high_score_share,summary_sentence_count,summary_high_score_gap,relevant_score,relevant_score_model,summary_glm4_tokens,Summary_len_proxy,Summary_len_glm4,Redundancy_chunk_proxy,Redundancy_chunk_glm4,Redundancy_chunk_proxy_w99,Redundancy_chunk_glm4_w99,innovation_terms_all_union,innovation_terms_without_target,innovation_rate_all_union,innovation_rate_without_target,source_glm_batch,source_dir,source_shard
688356_1208196506_glm4_dewrap_join_chunk_0004,688356,键凯科技,1208196506,4,14,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688356_1208196506_glm4_dewrap_join_chunk_0004.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,5813,5351,3672,3672,14,3672,229,229,聚乙二醇衍生物通过改变药物分子特性，可提升溶解性、延长半衰期并降低免疫原性。聚乙二醇化技术已应用于重组蛋白/多肽药物和医疗器械，全球市场规模从2017年的103.88亿美元预计增长至2025年的178.13亿美元。截至2018年，全球已有近20个聚乙二醇修饰药物获批上市，其中安进公司的Neulasta（重组人粒细胞集落刺激因子）2017年销售额达45.3亿美元。我国聚乙二醇修饰药物尚处起步阶段，截至2019年共批准6款药物上市，其中4款由发行人客户生产。,115,54,54,0,15,18,10,7,3,1,4,0.074074074074074,5,1,1.4074074074074074,,142,115,142,31.930434782608696,25.859154929577464,,,64,30,17.42919389978214,8.169934640522877,table2_next100,glm4_dewrap_join_full543_20260705,siliconflow_glm4_32b_table2_next100_shard5_20260708
688356_1208196506_glm4_dewrap_join_chunk_0005,688356,键凯科技,1208196506,5,14,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688356_1208196506_glm4_dewrap_join_chunk_0005.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6400,5928,3983,3983,14,3983,221,221,发行人支持4个聚乙二醇修饰药物在国内上市，包括长春金赛的长效生长激素注射液。发行人是国内领先的医用药用聚乙二醇原料及衍生物研发生产商，支持国内外数十款临床药物研究。发行人授权特宝生物使用其专利技术开发创新生物药，并为恒瑞医药开发聚乙二醇活性衍生物合成路线。聚乙二醇修饰药物可延长药物半衰期，降低免疫原性，增加水溶性。发行人客户江苏豪森的聚乙二醇洛塞那肽注射液每周仅需注射一次，用于治疗II型糖尿病。长春金赛生长激素水针剂产品销售收入快速增长。,111,62,62,0,18,15,12,8,6,3,9,0.1451612903225806,5,-4,1.6451612903225807,,140,111,140,35.88288288288288,28.45,,,54,27,13.557619884509164,6.778809942254582,table2_next100,glm4_dewrap_join_full543_20260705,siliconflow_glm4_32b_table2_next100_shard5_20260708
688356_1208196506_glm4_dewrap_join_chunk_0006,688356,键凯科技,1208196506,6,14,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688356_1208196506_glm4_dewrap_join_chunk_0006.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6857,6564,3995,3995,14,3995,210,210,发行人产品为医用药用聚乙二醇活性衍生物，是生产聚乙二醇修饰药物的关键物料，下游企业将其与药物分子结合以延长药效。发行人支持4个聚乙二醇修饰药物在国内上市，占国内全部上市产品的三分之二。医用药用聚乙二醇活性衍生物及技术服务的市场与下游聚乙二醇修饰药物市场关系密切，但上下游市场规模存在一定比例关系。发行人已全面掌握第一代、第二代及第三代聚乙二醇衍生物修饰技术，常规产品目录涵盖全部三代产品，以二代、三代产品为主要销售品种。,105,49,49,0,12,15,8,6,6,2,8,0.1632653061224489,5,-3,1.6938775510204085,,130,105,130,38.04761904761905,30.73076923076923,,,122,35,30.53817271589487,8.760951188986233,table2_next100,glm4_dewrap_join_full543_20260705,siliconflow_glm4_32b_table2_next100_shard5_20260708
688356_1208196506_glm4_dewrap_join_chunk_0007,688356,键凯科技,1208196506,7,14,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688356_1208196506_glm4_dewrap_join_chunk_0007.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6850,6465,3993,3993,14,3993,270,270,公司支持20家客户的聚乙二醇修饰药物在国内申报临床试验，占国内同类企业的约三分之二。在国际市场，公司支持Covidien、波士顿科学等国际医疗器械企业产品上市，并参与近10个境外医疗器械临床试验。公司已成为国际上提供规模化cGMP生产医用药用聚乙二醇活性衍生物的知名企业。公司拥有高纯度聚乙二醇原料研制技术，产品纯度达99%以上，是国内少数可规模化生产cGMP等级医用药用聚乙二醇原料的厂商之一。公司支持4个国产聚乙二醇修饰药物成功上市，占国内上市产品的三分之二。公司正在支持十余款境外新药的临床试验，预计未来3-5年将陆续有新药获批上市。,135,58,58,0,10,15,12,10,8,3,11,0.1896551724137931,6,-5,2.0,,162,135,162,29.57777777777778,24.64814814814815,,,137,44,34.31004257450539,11.019283746556477,table2_next100,glm4_dewrap_join_full543_20260705,siliconflow_glm4_32b_table2_next100_shard5_20260708
688356_1208196506_glm4_dewrap_join_chunk_0008,688356,键凯科技,1208196506,8,14,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688356_1208196506_glm4_dewrap_join_chunk_0008.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6928,6407,3930,3930,14,3930,246,246,发行人拥有聚乙二醇衍生物合成工艺专利及非专利技术，支持国内4款聚乙二醇修饰药物上市，在医用药用聚乙二醇材料领域具有绝对优势。公司参照国际cGMP标准生产，拥有年产2吨聚乙二醇原材料及单批50Kg衍生物的生产能力。公司客户覆盖聚乙二醇修饰药物及器械全产业链，包括美国排名前50的大学及行业前10的研究机构。公司通过技术服务获得收入分成，占比近10%。公司核心技术人员在国内外聚乙二醇材料领域工作多年，具有一定声望。公司产品与下游医药产品关联性强，且对部分聚乙二醇修饰蛋白拥有专利，客户黏性较高。,123,48,48,0,10,15,12,6,4,1,5,0.1041666666666666,6,1,1.625,,155,123,155,31.951219512195124,25.35483870967742,,,129,41,32.824427480916036,10.432569974554706,table2_next100,glm4_dewrap_join_full543_20260705,siliconflow_glm4_32b_table2_next100_shard5_20260708
688356_1208196506_glm4_dewrap_join_chunk_0009,688356,键凯科技,1208196506,9,14,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688356_1208196506_glm4_dewrap_join_chunk_0009.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6224,5610,3924,3924,14,3924,247,247,报告期内，公司主营业务收入主要来自国内和国外市场，其中国外收入占比超过50%，主要来自美国市场。公司产品销售按下游用途可分为药品研发与生产、医疗器械研发与生产等，其中来自于药品研发与生产的收入占比超过40%。公司主要境外客户为医疗器械生产和研发企业，前五大境外客户均为境外上市公司或其附属公司，且与部分客户的合作时间长达十年。公司主要物料采购价格稳定，主要能源采购价格也保持稳定，电力和水的使用量与公司业务规模增长相匹配。公司前五名物料供应商中，除新增两家供应商外，其余供应商均为长期合作对象。,124,48,48,0,15,12,10,6,4,1,5,0.1041666666666666,5,0,1.4791666666666667,,135,124,135,31.64516129032258,29.066666666666663,,,41,18,10.448521916411826,4.587155963302752,table2_next100,glm4_dewrap_join_full543_20260705,siliconflow_glm4_32b_table2_next100_shard5_20260708
688356_1208196506_glm4_dewrap_join_chunk_0010,688356,键凯科技,1208196506,10,14,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688356_1208196506_glm4_dewrap_join_chunk_0010.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,5183,4440,3401,3401,14,3401,191,191,"截至2019年末，公司固定资产账面价值8,140.84万元，主要设备包括聚乙二醇生产线、全数字化核磁共振谱仪等。无形资产账面价值1,658.84万元，包括土地使用权、专利权等。公司拥有2宗土地使用权，面积合计57,852.4平方米。拥有7项境内注册商标。公司已获得63项发明专利，其中中国境内32项，美国19项，欧洲8项，日本3项，澳大利亚1项，主要涉及聚乙二醇衍生物及其制备方法。",96,48,48,0,15,10,8,7,6,2,8,0.1666666666666666,5,-3,1.6875,,119,96,119,35.427083333333336,28.57983193277311,,,43,28,12.64334019406057,8.232872684504558,table2_next100,glm4_dewrap_join_full543_20260705,siliconflow_glm4_32b_table2_next100_shard5_20260708
688356_1208196506_glm4_dewrap_join_chunk_0011,688356,键凯科技,1208196506,11,14,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688356_1208196506_glm4_dewrap_join_chunk_0011.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6502,5854,3995,3995,14,3995,264,264,发行人拥有多项核心专利，包括Y型多缩乙二醇衍生物及其制备方法、亲水性聚合物与药物分子的结合物等，覆盖中国、美国、欧洲、日本等国家，有效期至2034年至2037年。发行人通过专利实施许可合同授权特宝生物及其子公司使用部分核心专利，许可期限至专利失效，许可方式为独占许可。发行人及天津键凯为高新技术企业，拥有多项质量认证，包括环境管理体系认证、职业健康安全管理体系认证、企业知识产权管理体系认证等。发行人拥有17项尚在有效期的境内域名。发行人及其子公司取得海关报关注册登记证书、出入境检验检疫报检企业备案和对外贸易经营者备案等资质。,132,62,62,0,0,0,0,0,52,10,62,1.0,6,-56,4.161290322580645,,151,132,151,30.265151515151516,26.456953642384107,,,167,123,41.80225281602003,30.78848560700876,table2_next100,glm4_dewrap_join_full543_20260705,siliconflow_glm4_32b_table2_next100_shard5_20260708
688356_1208196506_glm4_dewrap_join_chunk_0012,688356,键凯科技,1208196506,12,14,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688356_1208196506_glm4_dewrap_join_chunk_0012.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6492,6067,3917,3917,14,3917,292,292,发行人专注于医用药用聚乙二醇及其活性衍生物的研发、生产和销售，是境内外少数高纯度和低分散度供应商之一。发行人建立了完整自主的核心技术体系，包括高纯度聚乙二醇原料研制技术、医用药用聚乙二醇活性衍生物研制技术和聚乙二醇医药应用创新技术。发行人拥有全球63项化合物发明专利，其中25项为医用药用聚乙二醇活性衍生物研制技术相关专利。发行人生产的甲氧基聚乙二醇二万分子量原料纯度达99%以上，分散度小于1.05，达到国际先进水平。发行人提供的聚乙二醇活性衍生物已应用于国内6款聚乙二醇化药物中，其中4种由发行人提供。发行人产品较国际主要竞争对手的优异性已被在国际专业学术期刊发表的实验数据证明。,146,35,62,1,0,0,0,12,15,8,23,0.6571428571428571,6,-17,3.8857142857142857,,187,146,187,26.828767123287673,20.94652406417112,,,116,52,29.614500893540978,13.27546591779423,table2_next100,glm4_dewrap_join_full543_20260705,siliconflow_glm4_32b_table2_next100_shard5_20260708
688356_1208196506_glm4_dewrap_join_chunk_0013,688356,键凯科技,1208196506,13,14,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688356_1208196506_glm4_dewrap_join_chunk_0013.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6514,6085,3974,3974,14,3974,338,339,公司支持4个聚乙二醇修饰药物在国内上市，占国内全部上市产品的三分之二；支持20家客户聚乙二醇修饰药物申报临床试验，占国内全部已申报临床试验聚乙二醇修饰药物研发企业的约三分之二，是国内医用药用聚乙二醇材料领域的龙头企业。公司已取得38项聚乙二醇与药物结合物及应用的专利，并形成了63项国内外发明专利授权。公司支持Covidien、Augmenix、Cardinal Health等国际医疗器械领先企业的产品在欧美上市，并支持近10个境外医疗器械临床试验品种。公司深度参与下游医疗器械产品中核心原材料聚乙二醇衍生物的结构设计、工艺开发、分析方法开发及质量标准的建立。公司自主研发的聚乙二醇伊立替康已于2016年1月获得临床批件，并于2018年12月获得伦理批件，现处于I期临床阶段。,169,62,62,0,10,15,12,10,10,5,15,0.2419354838709677,6,-9,2.161290322580645,,190,169,190,23.514792899408285,20.91578947368421,,,198,80,49.823855057876195,20.130850528434827,table2_next100,glm4_dewrap_join_full543_20260705,siliconflow_glm4_32b_table2_next100_shard5_20260708
688356_1208196506_glm4_dewrap_join_chunk_0014,688356,键凯科技,1208196506,14,14,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688356_1208196506_glm4_dewrap_join_chunk_0014.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6362,6035,3774,3774,14,3774,261,261,公司产品支持国内4个国产聚乙二醇修饰药物上市，占国内上市产品的三分之二，另有20家客户药物申报临床试验。公司是全球医用药用聚乙二醇市场的主要参与者，支持Covidien等国际企业产品上市，并参与境外临床试验。公司拥有63项已授权发明专利及55项申请中发明专利，掌握高纯度单一分子量聚乙二醇原料生产技术，纯度达99%以上。公司研发投入占销售收入比重均在12%以上，拥有全数字化核磁共振谱仪等先进研发设备。公司研发团队覆盖聚乙二醇材料及下游药物研究领域，核心技术人员具有丰富研发经验。公司已形成完善的技术、人才梯队和研发体系。,131,60,60,0,10,15,12,10,9,4,13,0.2166666666666666,6,-7,2.0833333333333335,,151,131,151,28.80916030534351,24.99337748344371,,,299,129,79.22628510863805,34.18124006359301,table2_next100,glm4_dewrap_join_full543_20260705,siliconflow_glm4_32b_table2_next100_shard5_20260708
688017_1208236965_glm4_dewrap_join_chunk_0001,688017,绿的谐波,1208236965,1,11,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688017_1208236965_glm4_dewrap_join_chunk_0001.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6368,5997,3793,3793,11,3793,302,304,"公司是专业从事精密传动装置研发、设计、生产和销售的高新技术企业，产品包括谐波减速器、机电一体化执行器及精密零部件，广泛应用于工业机器人、服务机器人、数控机床等领域。公司打破了国际品牌在机器人用谐波减速器领域的垄断，并实现批量出口，拥有81项专利权，其中发明专利9项。公司已与国内外大型知名客户形成稳定合作关系，包括新松机器人、华数机器人、埃斯顿等。公司通过ISO 9001及ISO 14001国际质量体系认证，是多项精密减速器领域国家标准主要起草单位。报告期内，公司主营业务收入分别为17,394.65万元、21,778.37万元及18,396.74万元，其中谐波减速器及精密零部件为主营业务收入的主要来源。",151,58,58,0,5,15,12,12,10,4,14,0.2413793103448276,6,-8,2.3275862068965516,,167,151,167,25.119205298013245,22.7125748502994,,,69,36,18.191405220142368,9.491167940943845,table2_next100,glm4_dewrap_join_full543_20260705,siliconflow_glm4_32b_table2_next100_shard5_20260708
688017_1208236965_glm4_dewrap_join_chunk_0002,688017,绿的谐波,1208236965,2,11,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688017_1208236965_glm4_dewrap_join_chunk_0002.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,7126,6472,3978,3978,11,3978,303,305,"发行人报告期内主要终端客户包括南京埃斯顿机器人工程有限公司、华数机器人等，2019年对前五大客户的销售收入合计1,845.94万元，占主营业务收入10.03%。经销收入2019年降至4,207.89万元，占比22.87%，主要因品牌知名度提升后，部分客户转为直销模式。境外销售2019年达5,748.02万元，直销占比84.74%，主要客户包括Universal Robots、通用电气等，其中Universal Robots2019年采购金额2,890.71万元。境外销售产品包括谐波减速器、精密零部件等，主要采用FOB结算方式，占比99.65%。公司主要产品工艺流程包括减速器生产流程和精密零部件生产流程。",152,62,62,0,12,15,10,12,9,4,13,0.2096774193548387,5,-8,2.0483870967741935,,160,152,160,26.17105263157895,24.8625,,,37,24,9.30115635997989,6.033182503770739,table2_next100,glm4_dewrap_join_full543_20260705,siliconflow_glm4_32b_table2_next100_shard5_20260708
